customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_limit,credit_utilization_ratio,num_open_loan,repayment_history_score,dpd_last_3_month,num_hard_inquiry_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_00231,39,Male,Urban,168731,100420,317826,489397,0.6494236785268401,5,87,19,1,59752,105249,354837,33,stable
CUST_00232,36,Male,Urban,82005,30266,271383,349354,0.7768137762842274,4,45,14,1,11018,149725,365936,15,stable
CUST_00233,23,Male,Rural,279252,191685,152116,163787,0.928742818416602,2,56,50,4,78620,369107,713004,12,stable
CUST_00234,40,Male,Rural,256691,141973,356779,681680,0.5233819387395846,4,70,37,3,80531,271952,217925,25,stable
CUST_00235,44,Male,Rural,119445,74039,480794,728732,0.6597679256571689,7,71,13,3,91327,359799,803133,38,stable
CUST_00236,53,Male,Urban,51836,26482,212053,178949,1.184991254491503,3,22,58,1,90299,493319,938910,10,stable
CUST_00237,44,Male,Urban,54334,26126,335887,467302,0.7187792904802461,2,64,50,5,30544,94401,805817,55,stable
CUST_00238,31,Female,Urban,47102,19501,39210,339698,0.11542605490759439,7,6,3,4,58715,400705,103649,24,stable
CUST_00239,28,Male,Semi-Urban,240606,58120,40505,387136,0.10462731443213755,7,5,56,1,69490,237817,710723,34,stable
CUST_00240,56,Female,Urban,245557,139648,266330,62358,1.2,7,88,59,0,74458,65293,489429,47,stable
CUST_00241,58,Female,Urban,24536,9076,28940,366854,0.07888696865783118,2,64,3,1,84687,205380,569723,44,stable
CUST_00242,40,Female,Semi-Urban,51335,15315,434786,488495,0.8900520987932323,1,96,65,0,61217,481973,320963,55,increase
CUST_00243,55,Male,Rural,122160,31420,109275,260215,0.4199412024671906,1,44,62,1,61029,29354,406756,23,stable
CUST_00244,45,Male,Rural,279906,66945,164576,769536,0.2138639387890885,2,20,64,4,45112,78879,607047,59,stable
CUST_00245,55,Female,Rural,123960,54258,81431,529482,0.1537937078125413,3,92,38,2,16421,46305,660727,6,stable
CUST_00246,45,Male,Semi-Urban,62761,38817,445258,381964,1.1657067158161503,7,78,1,1,29900,431473,778978,47,stable
CUST_00247,49,Male,Semi-Urban,112963,29862,360836,337711,1.0684757085200067,5,85,7,5,7452,193840,175104,58,increase
CUST_00248,38,Male,Semi-Urban,236785,108297,347851,390083,0.8917358613423297,2,31,17,5,54383,354024,174818,28,stable
CUST_00249,38,Male,Urban,87196,33967,287470,293785,0.9785046888030362,1,37,82,1,53786,498472,461407,22,stable
CUST_00250,22,Male,Rural,281749,132410,168525,807522,0.20869400462154591,5,80,66,0,46048,69784,781150,14,stable
CUST_00251,55,Male,Semi-Urban,189933,43498,447266,344701,1.2,2,99,46,3,49598,331415,893623,15,increase
CUST_00252,36,Female,Semi-Urban,173913,81316,420410,471187,0.8922359912306579,6,12,72,1,67206,274957,315512,53,stable
CUST_00253,56,Female,Rural,218678,103868,145099,928396,0.15628998832394797,5,37,28,5,68113,410760,620433,25,stable
CUST_00254,53,Female,Rural,118951,75538,89282,503957,0.17716194040364555,4,43,88,3,6846,142357,948320,38,stable
CUST_00255,24,Female,Urban,152306,45654,300623,364808,0.8240581346900288,1,86,29,4,95522,114123,117960,56,increase
CUST_00256,53,Female,Rural,210033,127567,329041,126045,1.2,3,68,44,5,49475,326675,78981,53,stable
CUST_00257,34,Male,Semi-Urban,177791,102355,78421,828235,0.09468447964647715,4,18,58,0,65747,186989,531777,53,stable
CUST_00258,41,Male,Urban,107597,70716,362488,516791,0.7014208838776217,6,80,74,5,8349,108709,797105,16,stable
CUST_00259,40,Male,Rural,22830,14987,446698,259885,1.2,6,81,49,3,6827,312457,410034,41,stable
CUST_00260,28,Female,Urban,94800,55275,299071,464060,0.6444662328147223,5,25,58,1,52168,430611,939041,26,stable
CUST_00261,27,Female,Semi-Urban,190719,126375,277283,209027,1.2,7,72,54,2,2477,351365,626584,10,stable
CUST_00262,23,Male,Semi-Urban,92709,30545,493784,578657,0.8533276189521599,4,59,56,4,97097,37326,647816,50,stable
CUST_00263,37,Female,Semi-Urban,70230,19510,281810,714085,0.39464489521555557,6,58,37,2,30796,321465,983830,24,stable
CUST_00264,53,Male,Semi-Urban,51563,17540,287543,275140,1.045078868939449,7,90,2,4,32228,65234,111965,55,stable
CUST_00265,32,Male,Urban,272942,169206,50805,238739,0.21280561617498608,2,53,11,3,48867,90159,69349,55,stable
CUST_00266,42,Male,Urban,188458,67234,331041,404068,0.8192705188235644,6,84,26,1,55649,256404,863338,33,stable
CUST_00267,42,Female,Semi-Urban,189335,115366,164507,435656,0.3776075619295958,2,89,76,2,46842,169395,418854,54,stable
CUST_00268,50,Female,Urban,24914,9616,390535,95016,1.2,2,88,71,1,20096,249372,147449,20,stable
CUST_00269,58,Male,Semi-Urban,238788,143213,298751,65976,1.2,7,13,20,4,92229,412976,162370,27,stable
CUST_00270,58,Male,Semi-Urban,37472,23367,357986,944136,0.3791678317530525,7,9,9,3,2327,368882,351902,38,stable
CUST_00271,28,Female,Rural,149005,80304,446889,370255,1.2,7,68,16,1,35833,351059,201892,31,stable
CUST_00272,47,Female,Urban,79582,54894,223344,537932,0.4151900240179056,7,18,12,0,69707,89418,263625,2,stable
CUST_00273,47,Female,Rural,268869,151953,421936,960859,0.43912374240133045,4,16,6,0,37032,399888,830548,2,stable
CUST_00274,54,Female,Semi-Urban,267157,86176,325013,936667,0.3469888444879557,1,5,5,3,21020,331261,273329,39,stable
CUST_00275,41,Male,Rural,120731,83570,107141,751703,0.14253102621647112,3,10,50,4,82541,260699,995587,38,stable
CUST_00276,50,Male,Semi-Urban,185924,100753,21705,188881,0.11491362286307252,5,92,28,1,92471,393560,714963,20,stable
CUST_00277,53,Female,Semi-Urban,160002,66859,274376,798927,0.3434306263275618,1,45,36,4,51762,107880,277242,32,stable
CUST_00278,48,Female,Semi-Urban,121303,54096,475535,944235,0.5036193320518727,5,54,15,4,61577,216872,491502,0,stable
CUST_00279,53,Female,Urban,179598,104716,388249,535066,0.7256095509712821,7,31,23,1,17920,388871,810255,46,stable
CUST_00280,25,Female,Semi-Urban,212522,122544,441531,286633,1.2,6,33,28,2,37035,432251,753240,12,stable
CUST_00281,39,Male,Semi-Urban,40813,25326,40388,390319,0.1034743376571471,4,83,73,5,49087,373506,305355,44,stable
CUST_00282,24,Female,Urban,251842,80679,410538,97919,1.2,1,0,86,0,24784,396087,61190,18,stable
CUST_00283,55,Female,Urban,116493,78520,231776,827365,0.2801375450979918,3,81,70,2,70542,241499,454701,19,stable
CUST_00284,37,Male,Semi-Urban,299408,99030,190403,666332,0.28574794546862525,7,85,85,3,65622,24219,574212,57,stable
CUST_00285,48,Female,Urban,278217,122482,55907,184884,0.30238960645593993,2,61,80,5,2701,90451,376872,44,stable
CUST_00286,50,Male,Semi-Urban,175406,53619,115653,703444,0.1644096758235197,3,74,35,3,11007,419999,285395,44,stable
CUST_00287,49,Male,Rural,244404,101951,386972,623703,0.6204427427798167,3,78,71,3,84927,432658,819622,37,stable
CUST_00288,26,Male,Urban,75889,39837,394158,764279,0.5157252783342209,3,80,4,2,1063,490362,121408,49,stable
CUST_00289,55,Female,Rural,114729,51160,24057,776042,0.03099961084580474,2,22,77,1,49478,466406,784172,5,stable
CUST_00290,57,Male,Semi-Urban,188876,61244,289504,463644,0.624410107755088,3,77,11,4,10205,33687,269212,24,stable
CUST_00291,44,Female,Urban,192471,75739,199170,226467,0.8794658824464492,4,87,63,3,2308,198325,417443,14,decrease
CUST_00292,49,Female,Urban,209301,104072,151488,393223,0.38524704811264854,3,17,70,5,93798,2865,367396,10,stable
CUST_00293,51,Male,Semi-Urban,232573,150912,61402,228773,0.2683970573450538,3,66,77,0,96132,499044,670773,36,stable
CUST_00294,55,Male,Urban,157585,64902,244394,611619,0.39958536278303974,6,60,44,4,1983,340238,104995,53,stable
CUST_00295,53,Male,Urban,47432,23119,365890,989922,0.3696149797660826,4,57,19,4,37794,479390,742049,9,stable
CUST_00296,41,Female,Urban,119197,78124,396553,603459,0.6571332932311889,1,70,55,0,72282,194642,695304,55,stable
CUST_00297,52,Female,Rural,277434,172156,98490,988495,0.09963631581343356,4,17,18,4,88406,66725,802533,27,stable
CUST_00298,43,Male,Semi-Urban,46061,13480,313347,941867,0.33268709913395417,5,75,77,3,21503,477497,438144,24,increase
CUST_00299,53,Female,Semi-Urban,256479,97685,461431,269431,1.2,7,89,57,1,35104,378625,347859,15,stable
CUST_00300,23,Male,Semi-Urban,234121,139155,279174,523251,0.5335374418777986,7,55,35,0,33130,489245,709957,23,stable
CUST_00301,38,Female,Urban,111585,63103,187507,217999,0.8601277987513705,2,42,53,0,27815,491052,273807,42,stable
CUST_00302,45,Female,Urban,55295,32270,173662,67124,1.2,7,48,89,1,58176,469681,267942,43,stable
CUST_00303,51,Female,Urban,232945,65163,29157,851785,0.034230468956368096,4,62,49,4,99398,229452,278973,33,stable
CUST_00304,23,Female,Semi-Urban,141713,60942,356072,940204,0.3787178101773658,2,1,4,1,86584,14328,988619,13,stable
CUST_00305,44,Male,Rural,266228,145786,276258,150333,1.2,7,87,60,2,8280,205200,736798,55,stable
CUST_00306,52,Male,Semi-Urban,190349,76699,285228,954293,0.2988893348269347,4,7,47,0,29964,115691,866772,59,stable
CUST_00307,42,Male,Semi-Urban,194858,93969,91399,646856,0.14129729027789803,3,17,48,2,71358,127625,474927,22,stable
CUST_00308,43,Female,Rural,90557,52507,366950,306131,1.1986698504888431,3,19,82,0,7806,174335,428023,3,stable
CUST_00309,22,Female,Urban,280031,126522,361442,827755,0.43665335757561113,5,56,31,1,16046,279053,117633,53,stable
CUST_00310,47,Male,Urban,234910,118656,215762,410191,0.5260037397212518,1,19,15,2,56295,458483,821577,28,stable
CUST_00311,22,Male,Semi-Urban,192370,71478,409968,326620,1.2,7,6,89,2,9298,322960,960523,39,stable
CUST_00312,46,Male,Rural,263805,100914,424039,929379,0.4562605783001337,4,14,67,0,49126,5915,618676,18,stable
CUST_00313,37,Female,Semi-Urban,286594,84208,320821,490229,0.6544308884215336,5,38,22,5,75116,344822,629320,5,stable
CUST_00314,53,Male,Semi-Urban,36629,25490,286898,854503,0.33574838239304017,4,57,89,4,51215,78719,434576,42,stable
CUST_00315,29,Male,Rural,110758,55768,267568,676849,0.3953141690391801,2,17,17,0,8521,224397,654911,23,stable
CUST_00316,59,Male,Rural,205527,61084,499004,694234,0.7187835801761365,5,88,85,5,67121,211784,999795,11,increase
CUST_00317,49,Male,Urban,179955,50782,120264,507410,0.23701543130801522,1,35,64,4,17068,190016,678623,30,stable
CUST_00318,46,Male,Semi-Urban,293944,92381,326976,582326,0.561499915854693,6,1,47,2,67019,73063,835615,52,stable
CUST_00319,55,Male,Rural,265605,148445,427729,378245,1.130825258760856,7,88,21,3,45283,322607,708143,7,stable
CUST_00320,45,Male,Rural,213531,95962,461666,863096,0.5348953071269013,4,68,12,1,79914,492263,331270,45,stable
CUST_00321,44,Male,Rural,288983,135179,14646,577169,0.025375583234719813,2,54,28,0,28503,443354,395269,3,stable
CUST_00322,33,Male,Rural,192880,105703,448830,975498,0.46010345485075316,2,66,17,2,59571,75604,667261,8,stable
CUST_00323,27,Female,Semi-Urban,242692,136995,57776,826905,0.06987017855739172,6,91,44,4,83075,315201,806285,17,stable
CUST_00324,56,Male,Semi-Urban,48617,27873,301162,321580,0.9365072454754649,5,8,53,3,21968,2216,535832,44,stable
CUST_00325,40,Male,Semi-Urban,270027,64772,405953,424713,0.9558289951096387,3,59,40,5,77921,3222,392825,34,stable
CUST_00326,21,Male,Rural,168330,103725,99793,702747,0.14200416366060617,5,1,64,3,5557,223334,714818,34,stable
CUST_00327,28,Female,Urban,31878,9154,399664,591133,0.676098272300819,5,85,77,5,54804,327776,813417,34,increase
CUST_00328,36,Female,Rural,119634,61900,391616,751964,0.5207908889255337,2,66,49,5,77202,341662,946141,31,stable
CUST_00329,34,Male,Semi-Urban,87309,27305,132054,439016,0.3007954152012683,1,30,28,1,97522,339132,531998,20,stable
CUST_00330,32,Female,Semi-Urban,144907,88839,227481,837166,0.2717274710153064,5,88,14,5,85393,384563,816255,20,stable
CUST_00331,43,Female,Semi-Urban,241083,140446,22187,765036,0.02900124961439723,7,33,73,4,77941,454387,236703,54,stable
CUST_00332,35,Male,Urban,285897,82229,89531,390677,0.22916885304228302,7,2,29,2,55652,434980,53911,11,stable
CUST_00333,48,Female,Urban,21444,10188,378509,524859,0.7211632076424335,3,26,30,3,64131,8417,594430,52,stable
CUST_00334,54,Female,Semi-Urban,26630,14935,377372,590460,0.6391152660637469,6,100,31,2,68580,384711,799481,56,stable
CUST_00335,22,Male,Rural,77125,21951,349452,972310,0.35940389381987226,2,74,50,3,9421,8119,586559,59,increase
CUST_00336,52,Male,Semi-Urban,57532,15716,425966,841488,0.5062056737588653,3,18,21,1,99672,240439,792510,29,stable
CUST_00337,43,Female,Semi-Urban,113255,43928,98604,768134,0.12836822741865353,2,36,54,2,21620,116424,261948,53,stable
CUST_00338,42,Male,Urban,194884,128485,47927,389259,0.12312367857904377,6,52,82,0,49711,242233,627901,31,stable
CUST_00339,45,Male,Urban,95266,22281,111768,190496,0.5867209810179741,2,37,48,0,12600,445254,706959,20,stable
CUST_00340,42,Male,Urban,213869,81149,59374,856621,0.06931186604110803,5,93,26,4,91556,477593,564613,59,stable
CUST_00341,42,Female,Urban,39167,23624,468472,488589,0.9588263346084337,2,8,9,5,67958,498769,843581,33,stable
CUST_00342,26,Male,Semi-Urban,124524,46338,455852,70189,1.2,7,100,7,4,7393,141486,462709,48,stable
CUST_00343,35,Female,Rural,267272,60817,151443,743392,0.20371889931556972,7,25,35,3,33186,15663,215311,1,stable
CUST_00344,57,Female,Semi-Urban,132689,68507,182368,184239,0.9898447125744277,1,82,12,4,45349,41375,775814,39,stable
CUST_00345,53,Male,Semi-Urban,224574,152473,227040,139345,1.2,3,40,51,1,58537,55892,869883,4,stable
CUST_00346,28,Female,Rural,34833,17062,331938,501773,0.6615302138616466,6,87,86,1,6801,416991,554636,58,stable
CUST_00347,25,Male,Semi-Urban,225830,137126,353983,192828,1.2,4,12,37,3,12688,306483,149489,43,stable
CUST_00348,59,Male,Rural,299352,61994,322514,65662,1.2,2,69,39,0,36711,79914,658231,8,stable
CUST_00349,24,Male,Urban,145219,77004,275977,135014,1.2,5,19,31,3,59707,91602,135024,37,stable
CUST_00350,26,Male,Urban,254837,70206,200944,732989,0.2741432681800136,4,96,44,0,11409,492917,405768,51,increase
CUST_00351,52,Male,Urban,163060,89565,492916,592757,0.8315650426734733,1,91,18,0,9129,241208,526491,28,stable
CUST_00352,50,Female,Rural,218332,105902,205497,646159,0.31802853477240123,6,45,68,0,84018,372658,685336,36,stable
CUST_00353,55,Female,Semi-Urban,210954,65570,397441,354982,1.1196088815770942,3,89,66,0,1695,245723,464691,43,stable
CUST_00354,36,Male,Urban,91756,45191,217313,295257,0.736013032713873,1,94,28,5,23582,277369,364521,23,stable
CUST_00355,33,Female,Urban,98789,53156,473316,958955,0.4935747767100646,7,19,9,3,57218,251927,774517,12,stable
CUST_00356,50,Female,Semi-Urban,87867,57207,310345,197842,1.2,5,55,12,5,68675,329571,195938,12,stable
CUST_00357,39,Female,Urban,167103,107685,28263,673197,0.04198325304479966,4,15,48,2,89114,30622,644078,57,stable
CUST_00358,37,Female,Urban,296961,198432,392522,330995,1.1858849831568452,6,93,71,4,30996,23383,728436,34,decrease
CUST_00359,39,Male,Rural,148223,91987,96671,732441,0.1319846922823818,1,28,19,4,88502,239579,466940,10,stable
CUST_00360,48,Male,Semi-Urban,256127,120486,428685,653684,0.655798520385997,2,84,35,0,97503,133861,678963,50,stable
CUST_00361,46,Male,Rural,241740,150984,497134,261562,1.2,4,86,24,1,9862,226382,493407,45,stable
CUST_00362,57,Female,Urban,116324,65270,129355,470211,0.2750999019589078,3,53,17,5,40660,263671,492351,27,stable
CUST_00363,46,Female,Urban,251501,143094,332754,920736,0.36140001042644143,5,50,89,3,97858,312239,920084,37,stable
CUST_00364,43,Male,Semi-Urban,285361,79120,72352,945825,0.07649618058308884,5,85,66,5,95710,307870,650871,15,increase
CUST_00365,29,Male,Urban,61034,17688,16432,536742,0.030614336124245915,7,6,87,5,24283,216184,635997,23,stable
CUST_00366,32,Female,Rural,140706,40824,378498,943044,0.40135773092241717,3,63,33,3,84280,120090,570459,17,stable
CUST_00367,21,Male,Rural,126140,38420,153814,283471,0.5426092968945677,5,13,58,3,91536,222229,216082,52,stable
CUST_00368,21,Female,Semi-Urban,238873,97702,222583,266359,0.835650381627803,5,40,77,4,86921,357364,490901,5,decrease
CUST_00369,54,Male,Semi-Urban,33888,12121,361893,671805,0.5386875655882287,3,63,37,2,19804,311890,347683,0,stable
CUST_00370,52,Male,Urban,164425,36921,41494,910733,0.04556110297968779,5,0,42,5,98650,415569,747036,25,stable
CUST_00371,45,Female,Semi-Urban,89765,50450,113264,480316,0.2358114241457707,3,81,4,5,77283,142897,293460,27,stable
CUST_00372,21,Male,Semi-Urban,264304,106149,256532,236797,1.0833414274674087,5,7,39,3,61751,298355,136002,56,stable
CUST_00373,36,Male,Urban,165259,39492,231836,310857,0.7457962986196225,1,50,18,4,3119,84115,502347,29,stable
CUST_00374,59,Male,Urban,162140,96397,118253,195102,0.6061085996043095,1,75,89,1,92599,488907,263034,58,stable
CUST_00375,25,Male,Rural,202255,42427,206361,858389,0.24040499121027878,1,5,1,0,73752,313875,863400,0,stable
CUST_00376,42,Male,Rural,195223,93693,51613,676867,0.07625279412351318,4,17,50,2,47258,92161,188609,46,stable
CUST_00377,49,Male,Semi-Urban,298401,172652,400214,955275,0.41895161079270365,7,40,60,1,67505,396097,397234,36,stable
CUST_00378,23,Female,Urban,77874,30082,159662,121232,1.2,7,68,32,1,23864,274211,451203,29,stable
CUST_00379,32,Female,Semi-Urban,175488,85468,295443,72263,1.2,3,4,79,4,47294,497564,836379,42,decrease
CUST_00380,46,Female,Rural,196197,44211,397949,102210,1.2,1,79,82,1,39760,109941,411575,11,increase
CUST_00381,36,Female,Semi-Urban,290769,92617,470335,179969,1.2,7,65,77,4,92505,330553,786204,1,decrease
CUST_00382,57,Female,Rural,68530,36443,67406,955679,0.07053205103387225,5,98,4,1,30545,355864,608188,1,stable
CUST_00383,42,Male,Rural,97461,58006,284025,595768,0.4767375891286541,3,17,81,0,25211,88417,478254,38,stable
CUST_00384,49,Male,Semi-Urban,122011,31377,121231,146882,0.8253632167317984,3,36,88,3,66503,4383,994271,26,decrease
CUST_00385,34,Female,Rural,173732,118680,55827,702311,0.07949042518200626,5,2,0,5,64859,222014,750522,57,stable
CUST_00386,48,Male,Rural,80637,32033,464862,224819,1.2,6,96,63,5,35670,211553,449002,58,decrease
CUST_00387,25,Male,Urban,94395,62517,219464,321825,0.6819358346927679,6,41,8,2,10596,495405,364025,19,stable
CUST_00388,50,Male,Semi-Urban,167605,78748,127794,718867,0.17777140973225924,2,84,11,4,71277,33304,417962,57,stable
CUST_00389,25,Male,Semi-Urban,273422,142733,458865,845332,0.5428222284262278,3,100,88,1,88268,418322,847353,27,stable
CUST_00390,32,Male,Semi-Urban,57478,16551,396189,379970,1.0426849488117482,7,27,73,0,4572,22193,964465,52,stable
CUST_00391,36,Female,Rural,41584,26712,160092,696765,0.22976469828421348,6,43,59,2,2814,21253,364609,48,stable
CUST_00392,46,Female,Rural,296274,72211,365223,652596,0.5596463968519574,6,14,21,3,88009,69701,747329,10,stable
CUST_00393,46,Male,Rural,116241,80638,70438,351317,0.2004969870515802,4,33,75,3,76647,23707,791270,57,stable
CUST_00394,41,Female,Semi-Urban,61434,24326,284809,549250,0.518541647701411,4,68,19,2,81834,15715,933056,44,stable
CUST_00395,59,Female,Urban,186458,52617,191684,752465,0.2547414165442911,7,59,26,5,24321,404396,564865,56,stable
CUST_00396,56,Female,Semi-Urban,125676,63198,420738,400152,1.051445450728723,2,86,53,0,67435,102442,363700,59,stable
CUST_00397,53,Female,Semi-Urban,232294,147007,419295,671243,0.6246545587812461,7,32,10,0,85921,237292,320542,44,stable
CUST_00398,50,Male,Semi-Urban,35219,14036,267122,843879,0.31654064149007144,1,50,44,5,74941,151985,245926,6,stable
CUST_00399,57,Female,Urban,27893,5698,180522,567919,0.3178657519822369,6,45,9,2,69960,5411,484080,51,stable
CUST_00400,43,Male,Semi-Urban,238336,151613,181105,781445,0.23175655356423036,1,96,5,0,8051,68514,774556,56,stable
